ASVID,S01AUG.MCS.09,S01JUL22.KIT1.KITOME.09,S05JUL22.MCS,S07SEP22.EXT12,S09Feb23.Soil.F13.Rep1,S09Feb23.Soil.F13.Rep2,S09Feb23.Soil.F13.Rep3,S09Feb23.Soil.F8.Rep.1,S09Feb23.Soil.F8.Rep.2,S09Feb23.Soil.F8.Rep.3,S11JAN22.GTEXT1.09,S12JAN22.GTEXT10.09,S12JAN22.GTEXT2.09,S12JAN22.GTEXT5.09,S12JAN22.GTEXT6.09,S12JAN22.GTEXT7.09,S12JAN22.GTEXT8.09,S12JAN22.GTEXT9.09,S13JAN22.GTEXT1.09,S13JAN22.GTEXT2.09,S13JAN22.GTEXT3.09,S13JAN22.GTEXT4.09,S13JAN22.GTEXT5.09,S13JAN22.GTEXT6.09,S13JAN22.GTEXT7.09,S13JAN22.GTEXT8.09,S13JAN22.GTEXT9.09,S15SEP22.SOIL08.09,S15SEP22.SOIL13.09,S28JAN22.GTEXT02.09,S28JAN22.GTEXT03.09,S28JAN22.GTEXT05.09,S28JAN22.GTEXT06.09,S28JAN22.GTEXT07.09,S28JAN22.GTEXT08.09,S28JAN22.GTEXT09.09,S28JAN22.GTEXT10.09,S28JAN22.GTEXT11.09,S28JAN22.GTEXT12.09,S28JAN22.GTEXT13.09,S28JAN22.GTEXT14.09,POWERSOILKITOME1,POWERSOILKITOME2,POWERSOILKITOME3
ASV_1793,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0
ASV_1795,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,25,200,0,0,0,0,0,397,0,327,0,0,0
ASV_1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
ASV_1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,172,0,0,0,0,0,0,0,0,0,0
ASV_1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,3528,6989,133338,2016,9643,11110,27089,0,0,0,0
ASV_1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,365,881,0,0,1016,0,0,0,0,0,362,0,0,0,264,5721,0,308,1186,624,0,0,182,0,0,0,0,0,0
ASV_1804,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1805,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,53,0,915,0,0,0,0,0,0,0,0,0,0
ASV_1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,66,0,323,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0
ASV_1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1812,0,0,0,0,0,0,0,0,0,0,0,173,0,262,0,0,0,0,0,0,304,542,0,388,0,0,0,0,142,0,0,105,0,0,0,0,0,0,75,0,375,0,0,0
ASV_1813,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,134,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1816,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925,8619,9347,2419,1436,7730,2577,4704,1238,230,153,381,0,0,0
ASV_1819,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,212,328,0,0,0,754,0,0,0,0,0,0,0
ASV_1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1121,887,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1822,0,0,0,0,259,0,366,0,0,0,554,2765,3188,1001,1363,2976,4048,2679,1331,5021,1346,3075,951,1656,329,1816,3246,0,433,0,1570,6238,1076,0,0,0,2017,153,166,807,560,0,0,0
ASV_1823,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0
ASV_1824,0,0,0,0,0,0,0,0,351,306,0,1235,0,0,195,0,148,0,886,1047,1562,784,0,311,191,1724,462,0,0,0,0,0,682,0,0,0,0,602,0,64,369,0,0,0
ASV_1825,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1826,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1827,0,0,0,0,0,0,0,0,0,0,0,1541,0,187,238,374,870,0,0,0,0,0,599,1775,0,1538,808,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0
ASV_1828,0,0,0,0,369,0,439,577,263,211,0,0,657,161,130,1122,1052,172,0,0,403,0,0,689,0,621,595,0,547,1513,3950,961,1231,1103,1060,0,0,0,244,107,978,0,0,0
ASV_1829,0,0,0,0,286,257,288,1178,1027,1295,0,2096,962,1369,4100,739,1057,0,2479,608,2290,1806,968,2029,781,1813,2641,0,716,0,0,405,0,267,0,0,0,0,69,122,0,0,0,0
ASV_1830,0,139,0,0,2260,3430,3400,3206,3718,3983,4308,17254,11631,12646,25226,2554,16015,6046,18969,10302,15874,23655,8693,18602,18281,30777,30728,0,7863,1850,45513,17216,24169,8378,5305,7192,5562,3508,13311,6096,9663,66,0,0
ASV_1831,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1833,0,0,0,0,0,0,0,0,11,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1836,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1837,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1838,0,0,0,0,30,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1839,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,325,0,0,0,0
ASV_1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0
ASV_1841,0,0,0,0,0,0,0,0,0,0,0,0,0,506,293,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,54,848,0,0,688,1553,176,0,0,0,0
ASV_1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1843,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1844,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,391,222,379,0,0,0
ASV_1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
ASV_1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1848,0,0,0,0,0,58,0,0,0,0,0,415,452,3403,78,0,1913,3819,1146,573,304,9886,894,1272,3280,411,12654,0,0,0,0,145,0,905,0,0,0,0,0,464,27,0,0,0
ASV_1849,0,0,0,0,45,0,39,43,0,57,0,159,0,0,281,0,0,0,735,1357,0,0,0,341,0,0,0,0,83,102,0,183,0,0,1747,556,0,642,210,0,0,0,0,0
ASV_1850,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1851,0,0,0,0,202,0,0,790,0,389,0,346,191,78,484,0,0,634,0,152,158,417,169,0,219,0,0,0,303,0,0,0,269,488,0,0,0,0,360,0,87,0,0,0
ASV_1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1853,0,0,0,0,0,0,0,0,110,128,0,1119,0,0,376,0,0,0,0,0,324,261,0,0,596,0,0,0,0,0,0,0,115,0,745,0,0,0,0,76,0,0,0,0
ASV_1854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,153,0,0,0
ASV_1855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0
ASV_1857,0,0,0,0,768,672,1129,417,889,1109,0,1350,361,492,1592,0,0,190,939,1389,248,388,65,934,314,884,658,0,2231,0,0,461,0,157,0,0,0,0,0,113,842,0,0,0
ASV_1858,0,0,0,0,0,0,0,105,184,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1859,0,0,0,0,158,125,243,122,119,153,0,174,152,0,0,0,0,0,0,0,0,0,0,0,0,100,360,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1860,0,0,0,0,0,0,0,0,59,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0
ASV_1862,0,0,0,0,266,197,421,418,909,1206,0,76,187,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0
ASV_1864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,334,0,204,0,0,0
ASV_1865,0,0,0,0,0,0,0,0,30,0,0,0,0,150,459,0,0,0,0,1157,0,337,0,0,0,0,0,0,65,0,0,0,0,292,537,0,1054,0,4532,919,862,0,0,0
ASV_1866,0,0,0,0,0,0,124,0,0,0,0,0,347,0,271,0,0,494,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1867,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1868,0,0,0,0,0,0,140,360,0,241,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1869,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1870,0,0,0,0,0,170,75,0,382,167,0,278,0,0,0,0,532,0,0,0,0,0,0,0,0,0,508,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1871,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1872,0,0,0,0,275,0,129,424,365,552,0,81,1088,132,91,0,914,0,0,0,0,0,0,0,0,81,298,0,258,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0
ASV_1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0
ASV_1874,0,0,0,0,0,0,0,0,0,0,0,322,297,119,0,0,0,0,0,0,0,211,0,0,0,268,0,0,25,0,0,0,0,0,0,0,0,0,238,60,0,0,0,0
ASV_1875,0,0,0,0,0,203,0,250,206,158,0,1000,240,0,388,0,0,0,0,0,0,0,0,444,339,0,149,0,169,0,0,175,0,0,723,0,0,0,277,0,99,0,0,0
ASV_1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0
ASV_1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1878,0,0,0,0,0,0,0,0,0,176,0,104,0,641,152,0,0,0,0,0,0,0,0,843,504,531,0,0,0,0,0,0,161,36,0,0,0,0,0,0,0,0,0,0
ASV_1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0
ASV_1880,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1881,0,0,0,0,0,0,0,0,243,360,0,2189,0,0,517,0,317,0,0,970,0,219,0,0,1021,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1882,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1883,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0
ASV_1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0
ASV_1887,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0
ASV_1889,0,0,0,0,0,0,0,0,164,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0
ASV_1890,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1891,0,0,0,0,0,0,0,0,0,0,32,440,0,0,0,0,0,67,0,0,97,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,56,170,0,0,0
ASV_1892,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,212,0,144,0,0,0
ASV_1893,0,0,0,0,284,433,430,759,1523,1653,0,12134,0,71,6135,0,0,377,2366,1920,3070,1441,3514,1244,3124,8504,1227,0,1191,126,0,0,0,308,0,1044,533,487,923,530,168,0,0,0
ASV_1894,0,0,0,0,235,241,362,413,209,231,0,0,256,255,230,0,0,0,0,1015,0,0,467,0,0,0,0,0,845,0,0,553,0,0,0,430,0,0,0,196,0,0,0,0
ASV_1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1896,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,283,502,0,0,0,0,0,0,0,0,0,0,0,0,191,70,0,0,0,0
ASV_1897,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1898,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1900,0,0,0,0,0,0,0,0,0,0,0,0,293,591,441,0,0,1066,1435,1054,0,462,0,0,550,0,422,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0
ASV_1901,0,0,0,0,0,500,465,1002,0,978,0,974,1866,1712,2060,380,0,724,652,1666,1774,0,0,842,752,1458,1879,0,740,0,0,734,0,0,0,0,317,0,238,370,393,0,0,0
ASV_1902,0,0,0,0,2247,1276,1817,5422,4833,3622,584,4551,5588,3096,9802,3016,2773,1552,5980,9625,8613,6243,6951,2581,6826,7761,8885,0,4919,260,374,4106,1429,3297,1787,667,2636,849,1771,2190,1901,0,0,0
ASV_1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1904,0,0,0,0,617,390,555,247,274,398,0,221,182,0,0,355,0,0,371,0,0,0,0,0,458,595,0,0,1365,0,0,151,0,258,484,0,434,319,784,102,0,0,0,0
ASV_1905,0,0,0,0,354,416,206,528,330,437,0,825,433,844,1203,352,0,0,0,1053,750,1154,138,0,595,1654,219,0,1015,0,0,580,124,271,516,0,660,333,353,229,0,0,0,0
ASV_1906,0,0,0,0,141,108,195,152,246,252,0,0,0,0,194,0,0,304,0,0,0,0,268,0,240,401,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1907,0,0,0,0,96,86,48,0,321,252,0,78,0,0,661,0,0,0,0,0,0,0,0,0,0,134,0,0,171,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
ASV_1908,0,0,0,0,0,0,31,105,162,147,0,0,210,0,715,0,0,0,0,113,334,0,0,0,0,824,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1909,0,0,0,0,0,0,0,247,51,95,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,255,0,0,116,0,0,0,0,432,214,0,0,0,0,46,0,0,0,0
ASV_1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,179,0,0,0,0
ASV_1911,0,0,0,0,0,0,0,43,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1912,0,0,0,0,0,0,52,0,0,110,0,395,0,0,0,0,0,0,0,365,0,0,1027,462,0,0,0,0,127,90,0,0,202,0,0,0,0,0,0,0,0,0,0,0
ASV_1913,0,0,0,0,0,0,0,32,43,0,0,0,0,383,0,0,0,0,0,0,327,0,0,838,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1914,0,0,0,0,0,0,0,0,0,39,0,92,0,430,243,0,0,0,0,717,371,488,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0
ASV_1915,0,0,0,0,77,0,0,0,164,0,0,225,614,293,837,0,0,0,0,0,0,0,354,0,0,203,648,0,82,0,0,300,324,579,0,0,0,385,239,340,0,0,0,0
ASV_1916,0,0,0,0,0,115,102,168,218,232,0,311,163,38,885,239,0,0,0,2130,128,2026,0,301,392,726,1712,0,333,0,0,0,0,579,0,0,0,0,949,449,787,0,0,0
ASV_1917,0,0,0,0,0,0,41,24,53,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,304,135,0,0,0,0,0
ASV_1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,461,0,0,0,0,246,0,162,0,0,0
ASV_1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0
ASV_1920,0,0,0,0,37,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0
ASV_1921,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1922,0,0,0,0,0,11,0,0,32,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0
ASV_1924,0,0,0,0,0,0,0,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1925,0,0,0,0,0,0,0,0,0,0,0,0,141,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,155,119,0,0,0,0
ASV_1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1927,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,531,582,0,0,0,0,0,0,164,250,0,0,0,787,0,534,0,255,0,0,0
ASV_1928,0,0,0,0,0,0,0,0,0,0,0,0,0,26,134,0,0,0,0,0,0,0,0,0,0,0,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1929,0,0,0,0,0,0,0,0,0,14,228,0,1185,32,171,98,0,788,1160,0,406,0,508,0,226,681,0,0,26,0,0,1278,229,0,0,0,0,571,518,437,286,0,0,0
